name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,player_id,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,gw,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,points,transfers_balance,transfers_in,transfers_out,price,was_home,winning_goals,yellow_cards,GW,season,pos,team,xP,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
Bukayo Saka,0,,,,2,24,0,,,2.7,,,19,,,221,,1,1,7.9,,35.6,,2024-02-04T16:30:00Z,,,,78,,,11,0,,0,0,,0,23,0,6387538,,,,1.0,3.0,41.0,9,-109643,48141,157784,90,True,,0,23,2023-24,MID,Arsenal,7.3,0.03,1.21,1.18,0.39,1.0
Ben Mee,0,,,,0,12,0,,,0.9,,,109,,,223,,3,0,2.8,,27.4,,2024-02-05T20:00:00Z,,,,90,,,13,0,,0,0,,0,23,0,158902,,,,3.0,1.0,0.0,1,-192,3694,3886,48,True,,0,23,2023-24,DEF,Brentford,2.0,0.01,0.01,0.0,2.15,1.0
Joe Worrall,0,,,,0,0,0,,,0.0,,,469,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,3,0,,0,0,,0,23,0,7870,,,,1.0,1.0,0.0,0,-53,15,68,43,False,,0,23,2023-24,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Diego Carlos Santos Silva,0,,,,0,26,1,,,0.7,,,41,,,230,,0,0,2.3,,20.4,,2024-02-03T17:30:00Z,,,,90,,,17,0,,0,0,,0,23,0,70278,,,,5.0,0.0,2.0,6,-3225,1002,4227,44,False,,0,23,2023-24,DEF,Aston Villa,4.2,0.01,0.01,0.0,1.26,1.0
Lewis Cook,0,,,,0,15,0,,,30.3,,,66,,,222,,1,0,4.4,,13.4,,2024-02-04T14:00:00Z,,,,90,,,16,0,,0,0,,0,23,0,2512,,,,1.0,1.0,0.0,2,8,56,48,50,True,,0,23,2023-24,MID,Bournemouth,1.3,0.31,0.31,0.0,0.56,1.0
Bendegúz Bolla,0,,,,0,0,0,,,0.0,,,547,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,7,0,,0,0,,0,23,0,41624,,,,4.0,2.0,0.0,0,-293,0,293,40,False,,0,23,2023-24,DEF,Wolves,0.0,0.0,0.0,0.0,0.0,0.0
Malo Gusto,0,,,,0,5,0,,,20.5,,,203,,,226,,3,0,2.5,,0.0,,2024-02-04T14:00:00Z,,,,80,,,20,0,,0,0,,0,23,0,752194,,,,4.0,2.0,6.0,0,-9049,15072,24121,42,True,,1,23,2023-24,DEF,Chelsea,1.7,0.19,0.19,0.0,0.93,1.0
Amari'i Bell,0,,,,0,11,0,,,2.2,,,316,,,229,,4,0,1.6,,13.8,,2024-02-03T15:00:00Z,,,,90,,,15,0,,0,0,,0,23,0,346257,,,,4.0,4.0,0.0,0,8264,13181,4917,39,False,,0,23,2023-24,DEF,Luton,1.7,0.02,0.02,0.0,2.28,1.0
Dele Alli,0,,,,0,0,0,,,0.0,,,248,,,227,,0,0,0.0,,0.0,,2024-02-03T12:30:00Z,,,,0,,,18,0,,0,0,,0,23,0,1730,,,,2.0,2.0,0.0,0,20,44,24,48,True,,0,23,2023-24,MID,Everton,0.0,0.0,0.0,0.0,0.0,0.0
Noni Madueke,0,,,,0,0,0,,,0.0,,,208,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,20,0,,0,0,,0,23,0,13901,,,,4.0,2.0,0.0,0,-1091,409,1500,53,True,,0,23,2023-24,MID,Chelsea,0.7,0.0,0.0,0.0,0.0,0.0
Milos Kerkez,0,,,,0,3,0,,,1.5,,,595,,,222,,0,0,0.2,,0.6,,2024-02-04T14:00:00Z,,,,7,,,16,0,,0,0,,0,23,0,19233,,,,1.0,1.0,0.0,1,-125,193,318,44,True,,0,23,2023-24,DEF,Bournemouth,0.7,0.0,0.0,0.0,0.02,0.0
Luke Berry,0,,,,0,0,0,,,0.0,,,317,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,15,0,,0,0,,0,23,0,2927,,,,4.0,4.0,0.0,0,10,45,35,46,False,,0,23,2023-24,MID,Luton,-0.3,0.0,0.0,0.0,0.0,0.0
Kortney Hause,0,,,,0,0,0,,,0.0,,,45,,,230,,0,0,0.0,,0.0,,2024-02-03T17:30:00Z,,,,0,,,17,0,,0,0,,0,23,0,19943,,,,5.0,0.0,0.0,0,-136,117,253,39,False,,0,23,2023-24,DEF,Aston Villa,0.5,0.0,0.0,0.0,0.0,0.0
Will Hughes,0,,,,0,7,0,,,2.2,,,229,,,224,,3,0,0.7,,4.4,,2024-02-03T15:00:00Z,,,,79,,,5,0,,0,0,,0,23,0,1416,,,,1.0,4.0,0.0,2,38,78,40,49,False,,0,23,2023-24,MID,Crystal Palace,2.0,0.0,0.0,0.0,0.93,1.0
Alexander Isak,0,,,,0,0,0,,,0.0,,,415,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,12,0,,0,0,,0,23,0,1552987,,,,4.0,4.0,0.0,0,-137883,22696,160579,76,True,,0,23,2023-24,FWD,Newcastle,2.5,0.0,0.0,0.0,0.0,0.0
John-Kymani Gordon,0,,,,0,0,0,,,0.0,,,658,,,224,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,5,0,,0,0,,0,23,0,4196,,,,1.0,4.0,0.0,0,-20,0,20,45,False,,0,23,2023-24,FWD,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Cheikhou Kouyaté,0,,,,0,0,0,,,0.0,,,451,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,3,0,,0,0,,0,23,0,2175,,,,1.0,1.0,0.0,0,-31,4,35,48,False,,0,23,2023-24,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Cédric Alves Soares,0,,,,0,0,0,,,0.0,,,2,,,221,,0,0,0.0,,0.0,,2024-02-04T16:30:00Z,,,,0,,,11,0,,0,0,,0,23,0,40357,,,,1.0,3.0,0.0,0,-415,137,552,39,True,,0,23,2023-24,DEF,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emerick Aubameyang,0,,,,0,0,0,,,0.0,,,188,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,20,0,,0,0,,0,23,0,1777,,,,4.0,2.0,0.0,0,-6,0,6,65,True,,0,23,2023-24,FWD,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Garang Kuol,0,,,,0,0,0,,,0.0,,,418,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,12,0,,0,0,,0,23,0,313,,,,4.0,4.0,0.0,0,-2,0,2,45,True,,0,23,2023-24,MID,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0
Tom Davies,0,,,,0,5,0,,,3.6,,,666,,,230,,0,0,1.1,,2.4,,2024-02-03T17:30:00Z,,,,18,,,2,0,,0,0,,0,23,0,478,,,,5.0,0.0,5.0,1,-4,23,27,50,True,,0,23,2023-24,MID,Sheffield Utd,-0.1,0.02,0.05,0.03,0.37,0.0
Antwoine Hackford,0,,,,0,0,0,,,0.0,,,656,,,230,,0,0,0.0,,0.0,,2024-02-03T17:30:00Z,,,,0,,,2,0,,0,0,,0,23,0,7808,,,,5.0,0.0,0.0,0,-161,58,219,44,True,,0,23,2023-24,FWD,Sheffield Utd,0.0,0.0,0.0,0.0,0.0,0.0
Charles Sagoe,0,,,,0,0,0,,,0.0,,,735,,,221,,0,0,0.0,,0.0,,2024-02-04T16:30:00Z,,,,0,,,11,0,,0,0,,0,23,0,466,,,,1.0,3.0,0.0,0,11,28,17,45,True,,0,23,2023-24,MID,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Pinnock,0,,,,0,12,0,,,0.3,,,112,,,223,,3,0,2.6,,25.2,,2024-02-05T20:00:00Z,,,,90,,,13,0,,0,0,,0,23,0,322599,,,,3.0,1.0,0.0,1,-16876,2345,19221,46,True,,0,23,2023-24,DEF,Brentford,0.0,0.01,0.01,0.0,2.15,1.0
Jay Stansfield,0,,,,0,0,0,,,0.0,,,651,,,225,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,6,0,,0,0,,0,23,0,1397,,,,2.0,2.0,0.0,0,-4,0,4,45,False,,0,23,2023-24,FWD,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Matz Sels,0,,,,0,8,0,,,0.0,,,808,,,222,,1,0,0.3,,3.0,,2024-02-04T14:00:00Z,,,,90,,,3,0,,0,0,,0,23,0,142,,,,1.0,1.0,0.0,2,129,134,5,45,False,,0,23,2023-24,GK,Nott'm Forest,2.4,0.0,0.0,0.0,0.96,1.0
Ryan Yates,0,,,,0,9,0,,,2.3,,,470,,,222,,1,0,5.8,,21.2,,2024-02-04T14:00:00Z,,,,90,,,3,0,,0,0,,0,23,0,2821,,,,1.0,1.0,34.0,1,-34,23,57,48,False,,1,23,2023-24,MID,Nott'm Forest,1.3,0.01,0.3,0.29,0.96,1.0
Nicolò Zaniolo,0,,,,0,0,0,,,0.0,,,672,,,230,,0,0,0.0,,0.0,,2024-02-03T17:30:00Z,,,,0,,,17,0,,0,0,,0,23,0,5677,,,,5.0,0.0,0.0,0,-92,75,167,54,False,,0,23,2023-24,MID,Aston Villa,0.8,0.0,0.0,0.0,0.0,0.0
Frank Onyeka,0,,,,0,0,0,,,0.0,,,111,,,223,,0,0,0.0,,0.0,,2024-02-05T20:00:00Z,,,,0,,,13,0,,0,0,,0,23,0,1435,,,,3.0,1.0,0.0,0,-20,9,29,49,True,,0,23,2023-24,MID,Brentford,0.0,0.0,0.0,0.0,0.0,0.0
Naouirou Ahamada,0,,,,0,2,0,,,0.3,,,219,,,224,,1,0,0.1,,0.2,,2024-02-03T15:00:00Z,,,,10,,,5,0,,0,0,,0,23,0,58260,,,,1.0,4.0,0.0,1,-2102,191,2293,43,False,,0,23,2023-24,MID,Crystal Palace,0.7,0.0,0.0,0.0,0.6,0.0
Philip Billing,0,,,,0,-8,0,,,2.8,,,63,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,27,,,16,0,,0,0,,1,23,0,35957,,,,1.0,1.0,0.0,-2,-1129,497,1626,52,True,,0,23,2023-24,MID,Bournemouth,-0.3,0.02,0.02,0.0,0.07,0.0
Gabriel Słonina,0,,,,0,0,0,,,0.0,,,215,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,20,0,,0,0,,0,23,0,2698,,,,4.0,2.0,0.0,0,-13,0,13,40,True,,0,23,2023-24,GK,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Marc Guéhi,0,,,,0,2,0,,,3.2,,,228,,,224,,1,0,0.5,,1.6,,2024-02-03T15:00:00Z,,,,27,,,5,0,,0,0,,0,23,0,343185,,,,1.0,4.0,0.0,0,-14233,3118,17351,44,False,,1,23,2023-24,DEF,Crystal Palace,0.7,0.0,0.0,0.0,0.35,1.0
Seamus Coleman,0,,,,0,4,0,,,0.0,,,247,,,227,,0,0,0.2,,2.4,,2024-02-03T12:30:00Z,,,,15,,,18,0,,0,0,,0,23,0,3738,,,,2.0,2.0,0.0,1,-141,53,194,44,True,,0,23,2023-24,DEF,Everton,1.1,0.0,0.0,0.0,0.0,0.0
Diogo Teixeira da Silva,0,,,,0,3,0,,,25.3,,,294,,,221,,3,0,4.1,,7.2,,2024-02-04T16:30:00Z,,,,90,,,1,0,,0,0,,0,23,0,1323099,,,,1.0,3.0,8.0,2,270054,287536,17482,80,False,,0,23,2023-24,MID,Liverpool,9.7,0.03,0.03,0.0,3.52,1.0
Matthew Dibley-Dias,0,,,,0,0,0,,,0.0,,,652,,,225,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,6,0,,0,0,,0,23,0,783,,,,2.0,2.0,0.0,0,-7,9,16,45,False,,0,23,2023-24,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
James McAtee,0,,,,0,12,0,,,15.2,,,360,,,230,,5,0,2.2,,4.4,,2024-02-03T17:30:00Z,,,,71,,,2,0,,0,0,,0,23,0,77478,,,,5.0,0.0,2.0,2,5062,8741,3679,44,True,,0,23,2023-24,MID,Sheffield Utd,3.2,0.12,0.12,0.0,1.9,1.0
Valintino Adedokun,0,,,,0,0,0,,,0.0,,,733,,,223,,0,0,0.0,,0.0,,2024-02-05T20:00:00Z,,,,0,,,13,0,,0,0,,0,23,0,2647,,,,3.0,1.0,0.0,0,57,131,74,40,True,,0,23,2023-24,DEF,Brentford,-1.0,0.0,0.0,0.0,0.0,0.0
Erling Haaland,1,,,,0,18,0,,,22.3,,,355,,,223,,1,0,7.9,,25.6,,2024-02-05T20:00:00Z,,,,85,,,4,0,,0,0,,0,23,0,6525877,,,,3.0,1.0,31.0,5,753397,775817,22420,141,False,,0,23,2023-24,FWD,Man City,3.0,0.06,0.77,0.71,1.02,1.0
Jack Cork,0,,,,0,0,0,,,0.0,,,163,,,225,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,10,0,,0,0,,0,23,0,1923,,,,2.0,2.0,0.0,0,-5,10,15,48,True,,0,23,2023-24,MID,Burnley,0.3,0.0,0.0,0.0,0.0,0.0
Anthony Martial,0,,,,0,0,0,,,0.0,,,390,,,228,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,19,0,,0,0,,0,23,0,32970,,,,0.0,3.0,0.0,0,-277,46,323,64,True,,0,23,2023-24,FWD,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Danny Welbeck,1,,,,0,12,0,,,15.5,,,154,,,224,,1,0,3.6,,20.6,,2024-02-03T15:00:00Z,,,,21,,,8,0,,0,0,,0,23,0,74922,,,,1.0,4.0,0.0,3,2743,5271,2528,57,True,,1,23,2023-24,FWD,Brighton,2.3,0.43,0.43,0.0,0.18,0.0
Carlos Vinícius Alves Morais,0,,,,0,0,0,,,0.0,,,287,,,225,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,6,0,,0,0,,0,23,0,129087,,,,2.0,2.0,0.0,0,-2279,1446,3725,46,False,,0,23,2023-24,FWD,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Olu Aina,0,,,,0,0,0,,,0.0,,,604,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,3,0,,0,0,,0,23,0,23701,,,,1.0,1.0,0.0,0,-1449,19,1468,45,False,,0,23,2023-24,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Conor Bradley,0,,,,0,0,0,,,0.0,,,757,,,221,,0,0,0.0,,0.0,,2024-02-04T16:30:00Z,,,,0,,,1,0,,0,0,,0,23,0,166463,,,,1.0,3.0,0.0,0,150260,153105,2845,41,False,,0,23,2023-24,DEF,Liverpool,9.7,0.0,0.0,0.0,0.0,0.0
Rodrigo Hernandez,0,,,,0,24,0,,,36.6,,,365,,,223,,1,0,9.2,,34.4,,2024-02-05T20:00:00Z,,,,90,,,4,0,,0,0,,0,23,0,550108,,,,3.0,1.0,21.0,2,12556,17674,5118,56,False,,0,23,2023-24,MID,Man City,6.3,0.15,0.28,0.13,1.02,1.0
Daniel Muñoz,0,,,,0,18,0,,,11.8,,,792,,,224,,4,0,3.3,,21.0,,2024-02-03T15:00:00Z,,,,90,,,5,0,,0,0,,0,23,0,1744,,,,1.0,4.0,0.0,-1,1056,1196,140,45,False,,1,23,2023-24,DEF,Crystal Palace,-0.5,0.02,0.02,0.0,1.53,1.0
Victor Lindelöf,0,,,,0,2,0,,,0.8,,,386,,,228,,0,0,0.1,,0.0,,2024-02-04T14:00:00Z,,,,2,,,19,0,,0,0,,0,23,0,28147,,,,0.0,3.0,0.0,1,-685,18,703,45,True,,0,23,2023-24,DEF,Man Utd,0.2,0.01,0.01,0.0,0.07,0.0
Kevin De Bruyne,1,,,,0,27,0,,,71.6,,,349,,,223,,1,0,14.1,,37.6,,2024-02-05T20:00:00Z,,,,90,,,4,0,,0,0,,0,23,0,3166764,,,,3.0,1.0,32.0,5,433562,447718,14156,107,False,,0,23,2023-24,MID,Man City,9.0,0.49,0.57,0.08,1.02,1.0
George Shelvey,0,,,,0,0,0,,,0.0,,,636,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,3,0,,0,0,,0,23,0,4698,,,,1.0,1.0,0.0,0,-20,52,72,39,False,,0,23,2023-24,GK,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Bergström,0,,,,0,0,0,,,0.0,,,659,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,20,0,,0,0,,0,23,0,2880,,,,4.0,2.0,0.0,0,17,36,19,39,True,,0,23,2023-24,GK,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Yasin Ayari,0,,,,0,0,0,,,0.0,,,124,,,224,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,8,0,,0,0,,0,23,0,1670,,,,1.0,4.0,0.0,0,-9,0,9,45,True,,0,23,2023-24,MID,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Miley,1,,,,0,21,0,,,24.6,,,635,,,229,,4,0,5.9,,34.4,,2024-02-03T15:00:00Z,,,,90,,,12,0,,0,0,,0,23,0,17110,,,,4.0,4.0,0.0,5,67,1417,1350,45,True,,0,23,2023-24,MID,Newcastle,4.0,0.04,0.04,0.0,2.27,1.0
Roméo Lavia,0,,,,0,0,0,,,0.0,,,667,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,20,0,,0,0,,0,23,0,605,,,,4.0,2.0,0.0,0,-15,4,19,49,True,,0,23,2023-24,MID,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Fred Onyedinma,0,,,,0,0,0,,,0.0,,,329,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,15,0,,0,0,,0,23,0,118,,,,4.0,4.0,0.0,0,0,0,0,50,False,,0,23,2023-24,MID,Luton,0.0,0.0,0.0,0.0,0.0,0.0
Gustavo Henrique Furtado Scarpa,0,,,,0,0,0,,,0.0,,,462,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,3,0,,0,0,,0,23,0,1603,,,,1.0,1.0,0.0,0,-11,0,11,45,False,,0,23,2023-24,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Hickey,0,,,,0,0,0,,,0.0,,,104,,,223,,0,0,0.0,,0.0,,2024-02-05T20:00:00Z,,,,0,,,13,0,,0,0,,0,23,0,15379,,,,3.0,1.0,0.0,0,-101,51,152,44,True,,0,23,2023-24,DEF,Brentford,0.0,0.0,0.0,0.0,0.0,0.0
Mads Bidstrup,0,,,,0,0,0,,,0.0,,,94,,,223,,0,0,0.0,,0.0,,2024-02-05T20:00:00Z,,,,0,,,13,0,,0,0,,0,23,0,129,,,,3.0,1.0,0.0,0,0,0,0,45,True,,0,23,2023-24,MID,Brentford,0.0,0.0,0.0,0.0,0.0,0.0
Solly March,0,,,,0,0,0,,,0.0,,,140,,,224,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,8,0,,0,0,,0,23,0,230101,,,,1.0,4.0,0.0,0,-789,31,820,61,True,,0,23,2023-24,MID,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
David Datro Fofana,0,,,,3,48,0,,,10.0,,,200,,,225,,0,2,12.1,,71.0,,2024-02-03T15:00:00Z,,,,27,,,10,0,,0,0,,0,23,0,2121,,,,2.0,2.0,40.0,11,1227,1389,162,50,True,,1,23,2023-24,FWD,Burnley,5.0,0.0,1.05,1.05,0.44,0.0
Declan Rice,0,,,,0,12,0,,,26.7,,,540,,,221,,1,0,4.6,,16.8,,2024-02-04T16:30:00Z,,,,90,,,11,0,,0,0,,0,23,0,498852,,,,1.0,3.0,2.0,1,-7914,4851,12765,54,True,,1,23,2023-24,MID,Arsenal,3.0,0.26,0.3,0.04,0.41,1.0
Joe Hugill,0,,,,0,0,0,,,0.0,,,748,,,228,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,19,0,,0,0,,0,23,0,838,,,,0.0,3.0,0.0,0,-29,0,29,45,True,,0,23,2023-24,FWD,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Kacper Kozłowski,0,,,,0,0,0,,,0.0,,,137,,,224,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,8,0,,0,0,,0,23,0,120,,,,1.0,4.0,0.0,0,0,0,0,45,True,,0,23,2023-24,MID,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Joe Rothwell,0,,,,0,0,0,,,0.0,,,81,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,16,0,,0,0,,0,23,0,1747,,,,1.0,1.0,0.0,0,-26,0,26,48,True,,0,23,2023-24,MID,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0
Vini de Souza Costa,0,,,,0,11,0,,,2.1,,,638,,,230,,5,0,2.6,,21.8,,2024-02-03T17:30:00Z,,,,90,,,2,0,,0,0,,0,23,0,2183,,,,5.0,0.0,2.0,2,-157,27,184,50,True,,0,23,2023-24,MID,Sheffield Utd,1.5,0.01,0.01,0.0,2.27,1.0
Ben Doak,0,,,,0,0,0,,,0.0,,,628,,,221,,0,0,0.0,,0.0,,2024-02-04T16:30:00Z,,,,0,,,1,0,,0,0,,0,23,0,3173,,,,1.0,3.0,0.0,0,-38,4,42,44,False,,0,23,2023-24,MID,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Sander Berge,0,,,,0,12,0,,,2.5,,,475,,,225,,2,0,3.2,,16.2,,2024-02-03T15:00:00Z,,,,90,,,10,0,,0,0,,0,23,0,10435,,,,2.0,2.0,13.0,1,-23,286,309,47,True,,1,23,2023-24,MID,Burnley,1.0,0.01,0.1,0.09,1.28,1.0
Fabio Henrique Tavares,0,,,,0,0,0,,,0.0,,,296,,,221,,0,0,0.0,,0.0,,2024-02-04T16:30:00Z,,,,0,,,1,0,,0,0,,0,23,0,766,,,,1.0,3.0,0.0,0,-2,0,2,50,False,,0,23,2023-24,MID,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Louie Marsh,0,,,,0,0,0,,,0.0,,,654,,,230,,0,0,0.0,,0.0,,2024-02-03T17:30:00Z,,,,0,,,2,0,,0,0,,0,23,0,2358,,,,5.0,0.0,0.0,0,-11,0,11,45,True,,0,23,2023-24,FWD,Sheffield Utd,0.0,0.0,0.0,0.0,0.0,0.0
Willy Kambwala,0,,,,0,0,0,,,0.0,,,766,,,228,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,19,0,,0,0,,0,23,0,945,,,,0.0,3.0,0.0,0,-11,50,61,39,True,,0,23,2023-24,DEF,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Oliver McBurnie,0,,,,0,0,0,,,0.0,,,485,,,230,,0,0,0.0,,0.0,,2024-02-03T17:30:00Z,,,,0,,,2,0,,0,0,,0,23,0,5888,,,,5.0,0.0,0.0,0,487,1204,717,54,True,,0,23,2023-24,FWD,Sheffield Utd,3.2,0.0,0.0,0.0,0.0,0.0
Mathias Jensen,0,,,,0,7,0,,,20.3,,,106,,,223,,3,0,3.0,,7.4,,2024-02-05T20:00:00Z,,,,76,,,13,0,,0,0,,0,23,0,85997,,,,3.0,1.0,2.0,2,-1163,1209,2372,54,True,,0,23,2023-24,MID,Brentford,1.7,0.16,0.16,0.0,1.97,1.0
Matt Macey,0,,,,0,0,0,,,0.0,,,323,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,15,0,,0,0,,0,23,0,20305,,,,4.0,4.0,0.0,0,-166,0,166,40,False,,0,23,2023-24,GK,Luton,0.0,0.0,0.0,0.0,0.0,0.0
Wesley Fofana,0,,,,0,0,0,,,0.0,,,201,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,20,0,,0,0,,0,23,0,2511,,,,4.0,2.0,0.0,0,-6,8,14,44,True,,0,23,2023-24,DEF,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Fredericks,0,,,,0,0,0,,,0.0,,,68,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,16,0,,0,0,,0,23,0,1129,,,,1.0,1.0,0.0,0,1,10,9,43,True,,0,23,2023-24,DEF,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0
Max Kilman,0,,,,0,11,0,,,0.5,,,563,,,226,,2,0,1.7,,16.4,,2024-02-04T14:00:00Z,,,,90,,,7,0,,0,0,,0,23,0,100300,,,,4.0,2.0,0.0,1,4098,6786,2688,45,False,,0,23,2023-24,DEF,Wolves,4.0,0.0,0.0,0.0,1.88,1.0
Nathan Aké,0,,,,0,17,0,,,9.0,,,342,,,223,,1,0,3.0,,18.6,,2024-02-05T20:00:00Z,,,,90,,,4,0,,0,0,,0,23,0,660235,,,,3.0,1.0,2.0,2,-2886,17843,20729,50,False,,0,23,2023-24,DEF,Man City,2.7,0.07,0.07,0.0,1.02,1.0
Benjamin Fredrick,0,,,,0,0,0,,,0.0,,,797,,,223,,0,0,0.0,,0.0,,2024-02-05T20:00:00Z,,,,0,,,13,0,,0,0,,0,23,0,68,,,,3.0,1.0,0.0,0,42,46,4,40,True,,0,23,2023-24,DEF,Brentford,-1.0,0.0,0.0,0.0,0.0,0.0
Lewis Hall,0,,,,0,0,0,,,0.0,,,204,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,12,0,,0,0,,0,23,0,15519,,,,4.0,4.0,0.0,0,-98,114,212,43,True,,0,23,2023-24,DEF,Newcastle,1.3,0.0,0.0,0.0,0.0,0.0
Deivid Washington de Souza Eugênio,0,,,,0,0,0,,,0.0,,,677,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,20,0,,0,0,,0,23,0,6885,,,,4.0,2.0,0.0,0,-34,87,121,45,True,,0,23,2023-24,FWD,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Elliot Anderson,0,,,,0,0,0,,,0.0,,,403,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,12,0,,0,0,,0,23,0,160636,,,,4.0,4.0,0.0,0,-2833,997,3830,42,True,,0,23,2023-24,MID,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0
Oliwier Zych,0,,,,0,0,0,,,0.0,,,686,,,230,,0,0,0.0,,0.0,,2024-02-03T17:30:00Z,,,,0,,,17,0,,0,0,,0,23,0,5345,,,,5.0,0.0,0.0,0,-36,0,36,40,False,,0,23,2023-24,GK,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0
Mykhailo Mudryk,1,,,,0,14,0,,,16.8,,,210,,,226,,1,0,4.1,,20.0,,2024-02-04T14:00:00Z,,,,18,,,20,0,,0,0,,0,23,0,101863,,,,4.0,2.0,4.0,4,-3848,705,4553,63,True,,0,23,2023-24,MID,Chelsea,1.7,0.04,0.04,0.0,1.01,0.0
